OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,CouncilDistrictCode,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),OtherFuelUse(kBtu),DefaultData,Comments,ComplianceStatus,Outlier,City,State,ZipCode,Latitude,Longitude,Address,TotalGHGEmissions,GHGEmissionsIntensity,PropertyGFATotal_calc,BuildingAge,MeanGFAperFloor,ParkingGFARatio,Certified,CertifiedPreviousYear,NbYearsCertified,SteamUse(ratio),Electricity(ratio),NaturalGas(ratio),OtherFuelUse(ratio),MainEnergy,SteamUse(bins),Electricity(bins),NaturalGas(bins),OtherFuelUse(bins),EnergyProfile,ExtsurfVolRatio,SiteEnergyUseWN(kBtu)_log,TotalGHGEmissions_log
144,2015,NonResidential,Hotel,ALEXIS HOTEL,7,DOWNTOWN,1904,1.0,5.0,190980,0,190980.0,"('Hotel', ' Parking')",Hotel,190980.0,Parking,19051.0,Inutilisable,0.0,[],97.0,36.3,36.3,89.9,89.9,6935920.0,6935723.0,0.0,1385577.0,4727785.0,22081.0,2208135.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98104.0,47.60477066,-122.33677673,1007 1ST AVE,150.23,0.68,190980,111,31830.0,0.0,False,False,0,0.0,0.6816377639880506,0.3183622360119494,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.059457350074435554,15.75219586008217,5.0121674530743325
460,2015,NonResidential,Large Office,NORTHGATE PLAZA,5,NORTH,1983,1.0,5.0,122250,0,122250.0,"('Adult Education', ' Bank Branch', ' Office', ' Parking')",Office,91281.0,Adult Education,30177.0,Bank Branch,5931.0,[2009],91.0,47.3,47.3,148.4,148.4,6022304.0,6022054.0,0.0,1764963.0,6022304.0,0.0,0.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98115.0,47.69917313,-122.3268871,9709 3RD AVE NE,41.98,0.13,122250,32,20375.0,0.0,False,False,1,0.0,1.0,0.0,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.06505981480119939,15.610938955104169,3.7371933143924867
453,2015,NonResidential,Small- and Mid-Sized Office,701 DEXTER BUILDING,7,MAGNOLIA / QUEEN ANNE,1984,1.0,6.0,95721,33921,61800.0,"('Office', ' Parking')",Aucune information,106061.33333333333,Inutilisable,0.0,Inutilisable,0.0,[],95.0,32.0,33.2,100.6,104.3,3066355.0,3180097.0,0.0,898660.0,3066355.0,0.0,0.0,0.0,True,,Compliant,Normal,SEATTLE,WA,98109.0,47.62563138,-122.3428953,701 DEXTER AVE N,21.38,0.09,95721,31,8828.57142857143,0.3543736484157082,False,False,0,0.0,1.0,0.0,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.06595227641556899,14.972422257435802,3.062455905596899
715,2015,NonResidential,Large Office,POLSON BUILDING,7,DOWNTOWN,1910,1.0,6.0,112560,0,112560.0,"('Office', ' Retail Store')",Office,80400.0,Retail Store,16080.0,Inutilisable,0.0,[],88.0,45.3,44.0,125.4,121.5,4368262.0,4249064.0,0.0,1052967.0,3592873.0,7754.0,775389.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98104.0,47.60232676,-122.336083,71 COLUMBIA ST,66.23,0.45,112560,105,16080.0,0.0,False,False,0,0.0,0.822494850354672,0.17750514964532804,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.06329004663985734,15.262209281351128,4.193133532496888
443,2015,NonResidential,Large Office,ELLIOTT BAY OFFICE PARK,7,MAGNOLIA / QUEEN ANNE,1981,1.0,5.0,275734,38452,237282.0,"('Office', ' Parking')",Office,231163.0,Parking,44745.0,Inutilisable,0.0,[],67.0,83.7,81.7,262.8,256.6,19345584.0,18890476.0,0.0,5669631.0,19345584.0,0.0,0.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98119.0,47.62168398,-122.3612421,300 ELLIOTT AVE W,134.86,0.19,275734,34,39547.0,0.1394532411672119,False,False,0,0.0,1.0,0.0,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.055696126887257544,16.75416843767795,4.904237203306436
533,2015,NonResidential,"Self-Storage Facility
",PUBLIC STORAGE MINI-STORAGE,7,MAGNOLIA / QUEEN ANNE,1988,1.0,4.0,130293,23400,106893.0,"('Parking', ' Self-Storage Facility')",Self-Storage Facility,130293.0,Parking,8800.0,Inutilisable,0.0,[],,3.9,3.9,12.2,12.2,505580.0,505559.0,0.0,148171.0,505580.0,0.0,0.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98119.0,47.64716297,-122.3757914,3000 15TH AVE W,3.52,0.01,130293,27,21378.6,0.17959522000414452,False,False,0,0.0,1.0,0.0,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.06922348300833794,13.133420026754518,1.2584609896100056
67,2015,NonResidential,Hotel,QUALITY INN & SUITES - SEATTLE,7,LAKE UNION,1959,1.0,5.0,113173,42546,70627.0,"('nan',)",Aucune information,96451.33333333333,Inutilisable,0.0,Inutilisable,0.0,[],86.0,70.6,73.1,166.6,174.3,4988370.0,5160438.0,0.0,915988.0,3125480.0,18629.0,1862890.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98109.0,47.62037281,-122.3441465,618 JOHN ST,120.73,0.95,113173,56,11771.166666666666,0.3759377236620042,False,False,0,0.0,0.6265533631226232,0.3734466368773768,0.0,Electricity,(s),e,n,(o),(s)en(o),0.0661619209051124,15.456532017576256,4.793556647344296
197,2015,NonResidential,Retail Store,NORDSTROM- NORTHGATE MALL,5,NORTH,1965,1.0,4.0,124342,0,124342.0,"('Retail Store',)",Retail Store,122000.0,Inutilisable,0.0,Inutilisable,0.0,[],75.0,72.4,69.3,226.1,216.2,8835466.0,8450011.0,0.0,2566897.0,8758616.0,769.0,76850.0,0.0,True,,Compliant,Normal,SEATTLE,WA,98125.0,47.70798492,-122.32534027,301 NE NORTHGATE WAY,65.14,0.22,124342,50,24868.4,0.0,False,False,0,0.0,0.991302099968468,0.00869790003153201,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.06980951467995351,15.949678301107657,4.176538799848087
113,2015,NonResidential,Small- and Mid-Sized Office,KCTS 9,7,MAGNOLIA / QUEEN ANNE,1986,1.0,2.0,66240,2352,63888.0,"('Data Center', ' Distribution Center', ' Office', ' Parking', ' Retail Store')",Office,45900.0,Data Center,5181.0,Distribution Center,4551.0,[],,77.8,77.8,244.4,244.4,4330148.0,4329966.0,0.0,1269041.0,4330148.0,0.0,0.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98109.0,47.623925,-122.3483417,401 MERCER ST,30.19,0.17,66240,29,21296.0,0.035507246376811595,False,False,0,0.0,1.0,0.0,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.10099316917698234,15.28107024775385,3.4075107437187473
107,2015,NonResidential,Large Office,CITY PLACE IV,7,LAKE UNION,2010,1.0,12.0,571329,0,571329.0,"('Office', ' Other', ' Parking')",Office,598801.0,Parking,310699.0,Other,26203.0,[],89.0,66.8,66.7,184.6,184.3,41736199.0,41683652.0,0.0,10033800.0,34236747.0,74995.0,7499452.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98109.0,47.62099765,-122.33592466,301 BOREN AVE N,636.96,0.86,571329,5,43948.38461538462,0.0,False,False,0,0.0,0.8203130093375297,0.17968699066247024,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.03617446357867989,17.545619571532594,6.456706859252007
169,2015,SPS-District K-12,K-12 School,FRANKLIN HIGH SCHOOL (SPS-DISTRICT),2,SOUTHEAST,1990,1.0,4.0,289588,0,289588.0,"('K-12 School',)",K-12 School,289588.0,Inutilisable,0.0,Inutilisable,0.0,[],92.0,30.2,36.0,75.9,85.2,8748073.0,10429328.0,0.0,1795580.0,6126773.0,26213.0,2621300.0,0.0,True,,Compliant,Normal,SEATTLE,WA,98144.0,47.57604857,-122.2928463,3013 S MOUNT BAKER BLVD,181.93,0.54,289588,25,57917.6,0.0,False,False,0,0.0,0.7003568671637742,0.29964313283622573,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.06106535118667775,16.160132395371082,5.203621997708712
363,2015,NonResidential,Retail Store,UNIVERSITY BOOK STORE,4,NORTHEAST,1978,1.0,2.0,89200,0,89200.0,"('Retail Store',)",Retail Store,89200.0,Inutilisable,0.0,Inutilisable,0.0,[],83.0,70.5,70.8,206.4,202.1,6289800.0,6316094.0,0.0,1655691.0,5649452.0,6403.0,640348.0,0.0,True,,Compliant,Normal,SEATTLE,WA,98105.0,47.6605111,-122.3128304,4326 UNIVERSITY WAY NE,73.39,0.55,89200,37,29733.333333333332,0.0,False,False,0,0.0,0.8981926293363859,0.1018073706636141,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.09727141426488584,15.65861153708416,4.295787686556971
1,2015,NonResidential,Hotel,MAYFLOWER PARK HOTEL,7,DOWNTOWN,1927,1.0,12.0,88434,0,88434.0,"('Hotel',)",Hotel,88434.0,Inutilisable,0.0,Inutilisable,0.0,[],65.0,78.9,80.3,173.5,175.1,6981580.0,7097539.0,2023032.0,1080307.0,3686160.0,12724.0,1272388.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98101.0,47.61219025,-122.33799744,405 OLIVE WAY,249.43,2.64,88434,88,6802.615384615385,0.0,False,False,0,0.2897670727829517,0.5279836369417811,0.1822492902752672,0.0,Electricity,(s),e,(n),(o),(s)e(n)(o),0.06559181649800473,15.775258662206735,5.519178314704694
682,2015,NonResidential,Other,ALLSTAR FITNESS,1,DELRIDGE,2001,1.0,3.0,68763,11527,57236.0,"('Other - Recreation', ' Parking', ' Swimming Pool')",Other - Recreation,50000.0,Parking,11527.0,Swimming Pool,0.0,[],,123.4,136.4,266.5,280.2,6171406.0,6822030.0,0.0,960217.0,3276396.0,28950.0,2895010.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98126.0,47.56800769,-122.3676399,2629 SW ANDOVER ST,176.59,2.36,68763,14,14309.0,0.1676337565260387,False,False,0,0.0,0.5308994417155507,0.4691005582844493,0.0,Electricity,(s),e,n,(o),(s)en(o),0.08606347416272242,15.735667639488438,5.173830661425033
423,2015,NonResidential,Large Office,ONE UNION SQUARE,7,DOWNTOWN,1980,1.0,36.0,794592,0,794592.0,"('Office', ' Other', ' Parking')",Office,748011.0,Parking,36606.0,Other,9975.0,"[2009, 2005]",97.0,33.6,33.6,103.6,103.6,25476503.0,25475474.0,0.0,7262737.0,24781487.0,6950.0,695016.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98101.0,47.60964966,-122.33229065,600 UNIVERSITY ST,209.67,0.13,794592,35,21475.45945945946,0.0,False,False,2,0.0,0.9727193327906896,0.027280667209310477,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.033301361771731285,17.053226743376904,5.345534866157148
561,2015,NonResidential,Large Office,ALLEY 24 EAST,7,LAKE UNION,2005,1.0,6.0,336700,124800,211900.0,"('Office', ' Parking', ' Retail Store')",Office,193420.0,Parking,124620.0,Retail Store,6180.0,[],94.0,48.6,48.6,152.6,152.6,9698269.0,9697866.0,0.0,2842282.0,9698269.0,0.0,0.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98109.0,47.61985503,-122.33048111,209 YALE AVE N,67.61,0.08,336700,10,30271.428571428572,0.37065637065637064,False,False,0,0.0,1.0,0.0,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.04998446184953387,16.08741641927006,4.213755901102586
575,2015,NonResidential,Small- and Mid-Sized Office,NORTHWAY SQUARE EAST,5,NORTHWEST,1974,1.0,5.0,86400,0,86400.0,"('Office',)",Office,78200.0,Inutilisable,0.0,Inutilisable,0.0,[],57.0,107.5,110.5,221.2,221.6,8404537.0,8638841.0,0.0,1188044.0,4053774.0,43508.0,4350763.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98133.0,47.70744968,-122.3317136,2150 N 107TH ST,259.33,2.8,86400,41,14400.0,0.0,False,False,0,0.0,0.4823316263584776,0.5176683736415224,0.0,NaturalGas,(s),e,n,(o),(s)en(o),0.07037037037037037,15.971778988263674,5.558101381957238
235,2015,NonResidential,Hotel,COURTYARD BY MARRIOTT - SEATTLE,7,MAGNOLIA / QUEEN ANNE,1998,1.0,7.0,207656,54341,153315.0,"('Hotel',)",Hotel,141591.0,Inutilisable,0.0,Inutilisable,0.0,[],77.0,75.8,81.0,161.5,169.5,10735561.0,11474804.0,0.0,1625478.0,5546361.0,51892.0,5189200.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98109.0,47.62754003,-122.3405732,925 WESTLAKE AVE N,314.26,1.4,207656,17,19164.375,0.2616875987209616,False,False,0,0.0,0.5166344823526223,0.48336551764737773,0.0,Electricity,(s),e,n,(o),(s)en(o),0.05260526361216398,16.255664233154985,5.750220668761986
388,2015,NonResidential,Large Office,RAINIER TOWER,7,DOWNTOWN,1976,1.0,42.0,635824,0,635824.0,"('Financial Office', ' Office', ' Other', ' Parking', ' Restaurant')",Office,718473.0,Parking,40000.0,Restaurant,19671.0,[],56.0,73.7,73.7,231.3,231.3,56764764.0,56762408.0,0.0,16636110.0,56764764.0,0.0,0.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98101.0,47.60816177,-122.33434527,1301 5TH AVE,395.71,0.24,635824,39,14786.60465116279,0.0,False,False,0,0.0,1.0,0.0,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.03806264583222145,17.854384833598658,5.980681619742513
753,2015,NonResidential,Other,THE WESTIN BUILDING,7,DOWNTOWN,1981,1.0,33.0,429405,0,429405.0,"('Data Center', ' Office')",Data Center,218997.0,Office,210409.0,Inutilisable,0.0,[],71.0,663.4,663.4,2082.3,2082.3,284878961.0,284867168.0,0.0,83445048.0,284726322.0,1526.0,152639.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98121.0,47.61435318,-122.33885956,2001 6TH AVE,1992.96,1.79,429405,34,12629.558823529413,0.0,False,False,0,0.0,0.9994641970068123,0.0005358029931876928,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.042129054806322445,19.467533552392208,7.597376249765524
573,2015,NonResidential,Large Office,EASTLAKE & ROY - YALE CAMPUS,7,LAKE UNION,1990,1.0,5.0,144573,66620,77953.0,"('Office', ' Parking')",Office,78521.0,Parking,66650.0,Inutilisable,0.0,[],56.0,69.1,70.8,216.9,222.3,5424944.0,5559004.0,0.0,1589894.0,5424944.0,0.0,0.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98109.0,47.62492806,-122.3297812,617 EASTLAKE AVE E,37.82,0.1,144573,25,12992.166666666666,0.46080526792692966,False,False,0,0.0,1.0,0.0,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.06280570799416647,15.530929513489225,3.6328380632303117
551,2015,NonResidential,Mixed Use Property,RICHMARK PRINTING,3,EAST,1927,1.0,2.0,75844,19928,55916.0,"('Office', ' Other', ' Parking')",Other,28442.0,Office,28441.0,Parking,18961.0,[],,63.9,63.9,192.4,192.4,3635741.0,3635600.0,0.0,999628.0,3410872.0,2249.0,224869.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98122.0,47.6156585,-122.3174495,1110 E PINE ST,35.72,0.28,75844,88,18638.666666666668,0.2627498549654554,False,False,0,0.0,0.9381504348082,0.06184956519179997,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.09923114092939407,15.106284717226753,3.575710756008298
26,2015,NonResidential,Other,KING COUNTY COURTHOUSE,7,DOWNTOWN,1916,1.0,10.0,540360,0,540360.0,"('Courthouse',)",Courthouse,537150.0,Inutilisable,0.0,Inutilisable,0.0,[],67.0,99.3,103.1,208.5,210.4,53333762.0,55378956.0,0.0,7853984.0,26798906.0,265349.0,26534856.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98104.0,47.60264587,-122.33052826,516 3RD AVE,1596.08,2.74,540360,99,49123.63636363636,0.0,False,False,0,0.0,0.5024754488535799,0.49752455114642014,0.0,Electricity,(s),e,n,(o),(s)en(o),0.03824942407999582,17.829710223958433,7.375305902066806
57,2015,NonResidential,Large Office,5TH AND PINE,7,DOWNTOWN,1973,1.0,5.0,168115,0,168115.0,"('Data Center', ' Office', ' Retail Store')",Office,103501.0,Retail Store,65676.0,Data Center,354.0,[2016],79.0,54.3,54.3,170.7,170.7,9214222.0,9213841.0,0.0,2700422.0,9214222.0,0.0,0.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98101.0,47.61103976,-122.3363484,1513 5TH AVE,64.23,0.15,168115,42,28019.166666666668,0.0,False,False,1,0.0,1.0,0.0,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.06093343179730869,16.036217367980072,4.162470391269701
411,2015,NonResidential,Large Office,JOSHUA GREEN BUILDING,7,DOWNTOWN,1910,1.0,10.0,130513,0,130513.0,"('Office', ' Restaurant', ' Retail Store')",Office,87391.0,Retail Store,32264.0,Restaurant,10858.0,[],49.0,84.6,86.7,204.4,206.8,11040797.0,11313893.0,486182.0,2104392.0,7180484.0,33741.0,3374131.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98101.0,47.60985565,-122.33682251,1425 4TH AVE,266.78,1.81,130513,105,11864.818181818182,0.0,False,False,0,0.04403504565838861,0.6503592086694466,0.3056057456721648,0.0,Electricity,(s),e,(n),(o),(s)e(n)(o),0.05692428413060624,16.24154199753099,5.586424348712898
416,2015,NonResidential,Small- and Mid-Sized Office,CHROMER BUILDING,7,DOWNTOWN,1906,1.0,4.0,63540,0,63540.0,"('Office',)",Office,56747.0,Inutilisable,0.0,Inutilisable,0.0,[],57.0,70.5,67.4,185.4,175.8,3999436.0,3827042.0,0.0,886133.0,3023613.0,9758.0,975823.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98101.0,47.60978885,-122.3388932,1516 2ND AVE,72.9,0.94,63540,109,12708.0,0.0,False,False,0,0.0,0.7560098473884818,0.2439901526115182,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.07992753080526774,15.157602739001394,4.289088639014612
